X_0,Y_0,Z_0,ODBA_0,X_1,Y_1,Z_1,ODBA_1,X_2,Y_2,Z_2,ODBA_2,X_3,Y_3,Z_3,ODBA_3,X_4,Y_4,Z_4,ODBA_4,X_5,Y_5,Z_5,ODBA_5,X_6,Y_6,Z_6,ODBA_6,X_7,Y_7,Z_7,ODBA_7,X_8,Y_8,Z_8,ODBA_8,X_9,Y_9,Z_9,ODBA_9,Comportamiento
-0.5625,0.6563,-0.4688,0.0307533333333336,-0.5625,0.6563,-0.4844,0.0245266666666666,-0.5625,0.6563,-0.4844,0.0245266666666666,-0.5625,0.6406,-0.4844,0.0119866666666661,-0.5625,0.6406,-0.4844,0.0119866666666661,-0.5625,0.6563,-0.4844,0.0245266666666666,-0.5625,0.6406,-0.4688,0.0182133333333331,-0.5781,0.6406,-0.4688,0.0223733333333334,-0.5625,0.6406,-0.4688,0.0182133333333331,-0.5781,0.6406,-0.4531,0.0380733333333334,0.0
-0.5781,0.6406,-0.4844,0.0161466666666664,-0.5781,0.6406,-0.4844,0.0161466666666664,-0.5625,0.6406,-0.4844,0.0119866666666661,-0.5781,0.6406,-0.5,0.0317466666666664,-0.5625,0.6406,-0.4688,0.0182133333333331,-0.5781,0.6406,-0.4844,0.0161466666666664,-0.5781,0.6406,-0.4844,0.0161466666666664,-0.5781,0.625,-0.4844,0.0317466666666664,-0.5781,0.6406,-0.4688,0.0223733333333334,-0.5625,0.6406,-0.4844,0.0119866666666661,0.0
-0.5625,0.6406,-0.4844,0.0119866666666661,-0.5625,0.625,-0.4531,0.0495133333333331,-0.5625,0.6406,-0.4844,0.0119866666666661,-0.5781,0.6406,-0.4844,0.0161466666666664,-0.5625,0.6406,-0.5,0.0275866666666662,-0.5781,0.625,-0.4688,0.0379733333333334,-0.5625,0.6563,-0.4844,0.0245266666666666,-0.5625,0.6406,-0.4688,0.0182133333333331,-0.5625,0.6406,-0.4844,0.0119866666666661,-0.5625,0.6563,-0.5,0.0401266666666666,0.0
-0.5625,0.6406,-0.4844,0.0145966666666662,-0.5781,0.6406,-0.5,0.0426766666666664,-0.5625,0.6406,-0.5,0.0301966666666662,-0.5625,0.6563,-0.4844,0.0219233333333336,-0.5625,0.6406,-0.4844,0.0145966666666662,-0.5625,0.6406,-0.4844,0.0145966666666662,-0.5625,0.6406,-0.4688,0.0124966666666663,-0.5625,0.6406,-0.4688,0.0124966666666663,-0.5625,0.6406,-0.5,0.0301966666666662,-0.5625,0.6406,-0.4531,0.0281966666666663,0.0
-0.5625,0.6563,-0.4688,0.0198233333333336,-0.5625,0.6563,-0.4531,0.0355233333333336,-0.5469,0.6563,-0.4688,0.0354233333333336,-0.5625,0.6563,-0.4844,0.0219233333333336,-0.5625,0.6563,-0.4688,0.0198233333333336,-0.5625,0.6406,-0.4688,0.0124966666666663,-0.5625,0.6406,-0.4844,0.0145966666666662,-0.5625,0.6406,-0.4531,0.0281966666666663,-0.5625,0.6563,-0.4688,0.0198233333333336,-0.5781,0.6406,-0.4844,0.0270766666666664,0.0
-0.5625,0.6406,-0.4688,0.0124966666666663,-0.5625,0.6563,-0.4688,0.0198233333333336,-0.5625,0.6406,-0.4688,0.0124966666666663,-0.5781,0.6406,-0.4844,0.0270766666666664,-0.5625,0.6406,-0.4688,0.0124966666666663,-0.5625,0.6406,-0.4844,0.0145966666666662,-0.5625,0.6406,-0.4688,0.0124966666666663,-0.5625,0.6406,-0.4688,0.0124966666666663,-0.5625,0.6406,-0.4844,0.0145966666666662,-0.5781,0.6406,-0.4688,0.0249766666666664,0.0
-0.5781,0.6406,-0.4844,0.0140699999999998,-0.5781,0.6406,-0.4844,0.0140699999999998,-0.5625,0.6563,-0.4531,0.0485300000000002,-0.5781,0.6563,-0.4688,0.0349100000000004,-0.5781,0.6406,-0.4688,0.0244633333333334,-0.5781,0.6406,-0.5,0.0296699999999998,-0.5781,0.6406,-0.4688,0.0244633333333334,-0.5625,0.6406,-0.5,0.0275899999999996,-0.5625,0.6406,-0.4688,0.0223833333333333,-0.5625,0.6406,-0.4844,0.0119899999999996,0.0
-0.5625,0.6406,-0.4688,0.0223833333333333,-0.5625,0.625,-0.4844,0.0275899999999996,-0.5625,0.625,-0.4844,0.0275899999999996,-0.5781,0.625,-0.4844,0.0296699999999998,-0.5781,0.6406,-0.5,0.0296699999999998,-0.5781,0.6406,-0.4844,0.0140699999999998,-0.5625,0.6406,-0.4844,0.0119899999999996,-0.5625,0.6563,-0.4844,0.0224366666666666,-0.5781,0.6563,-0.4688,0.0349100000000004,-0.5781,0.6406,-0.5,0.0296699999999998,0.0
-0.5625,0.6406,-0.4688,0.0223833333333333,-0.5625,0.6563,-0.4844,0.0224366666666666,-0.5781,0.6563,-0.4688,0.0349100000000004,-0.5625,0.6406,-0.5,0.0275899999999996,-0.5625,0.6406,-0.4688,0.0223833333333333,-0.5625,0.6406,-0.4844,0.0119899999999996,-0.5625,0.6406,-0.4844,0.0119899999999996,-0.5781,0.6563,-0.4844,0.0245166666666667,-0.5625,0.6563,-0.5,0.0380366666666666,-0.5625,0.6406,-0.4844,0.0119899999999996,0.0
0.0,0.2031,-1.0156,0.0041500000000001,0.0,0.2031,-1.0156,0.0041500000000001,0.0156,0.2188,-1.0156,0.0302300000000001,0.0156,0.2188,-1.0313,0.0459300000000001,0.0,0.2031,-1.0156,0.0041500000000001,0.0,0.2031,-1.0156,0.0041500000000001,0.0,0.2031,-1.0,0.01667,0.0,0.2031,-1.0156,0.0041500000000001,0.0,0.2031,-1.0313,0.0198500000000002,0.0,0.2031,-1.0156,0.0041500000000001,0.0
0.0,0.2031,-1.0156,0.0041500000000001,0.0,0.2031,-1.0156,0.0041500000000001,0.0,0.1875,-1.0,0.03227,0.0,0.2031,-1.0,0.01667,0.0,0.2031,-1.0156,0.0041500000000001,0.0,0.1875,-1.0156,0.0197500000000001,0.0,0.2031,-1.0,0.01667,0.0156,0.2031,-1.0156,0.0155900000000001,0.0,0.2031,-1.0156,0.0041500000000001,0.0,0.2031,-1.0,0.01667,0.0
0.0,0.2031,-1.0313,0.0198500000000002,0.0,0.2031,-1.0,0.01667,0.0,0.2031,-1.0156,0.0041500000000001,0.0,0.2031,-1.0313,0.0198500000000002,0.0,0.2031,-1.0,0.01667,0.0156,0.2031,-1.0,0.02811,0.0,0.2031,-1.0313,0.0198500000000002,0.0,0.2031,-1.0,0.01667,0.0,0.2031,-1.0313,0.0198500000000002,0.0,0.2188,-1.0156,0.0187900000000001,0.0
0.0,0.2031,-1.0156,0.0088566666666668,0.0,0.2031,-1.0156,0.0088566666666668,0.0156,0.2188,-1.0156,0.0255366666666668,0.0,0.2188,-1.0156,0.0151366666666668,0.0,0.2031,-1.0313,0.0245566666666668,0.0,0.2188,-1.0,0.0276433333333333,0.0,0.2031,-1.0156,0.0088566666666668,0.0,0.2031,-1.0,0.0213633333333332,0.0,0.2031,-1.0156,0.0088566666666668,0.0,0.2031,-1.0156,0.0088566666666668,0.0
0.0,0.2031,-1.0313,0.0245566666666668,0.0156,0.2188,-1.0,0.0380433333333333,0.0156,0.2188,-1.0,0.0380433333333333,0.0,0.2188,-1.0156,0.0151366666666668,0.0,0.2031,-1.0156,0.0088566666666668,0.0,0.2031,-1.0156,0.0088566666666668,0.0,0.2031,-1.0,0.0213633333333332,0.0156,0.2188,-1.0156,0.0255366666666668,0.0,0.2031,-1.0,0.0213633333333332,0.0,0.2031,-1.0,0.0213633333333332,0.0
0.0,0.2188,-1.0,0.0276433333333333,0.0,0.2031,-1.0156,0.0088566666666668,0.0156,0.2031,-1.0313,0.0349566666666668,0.0,0.2031,-1.0156,0.0088566666666668,0.0,0.2031,-1.0156,0.0088566666666668,0.0,0.2031,-1.0156,0.0088566666666668,0.0,0.2031,-1.0156,0.0088566666666668,0.0,0.2188,-1.0156,0.0151366666666668,0.0,0.2031,-1.0156,0.0088566666666668,0.0,0.2031,-1.0469,0.0401566666666667,0.0
0.0,0.2031,-1.0156,0.0093666666666666,0.0,0.2188,-1.0156,0.01564,0.0,0.2031,-1.0156,0.0093666666666666,0.0156,0.2031,-1.0156,0.0176866666666666,0.0,0.2031,-1.0156,0.0093666666666666,0.0,0.2031,-1.0156,0.0093666666666666,0.0,0.2188,-0.9844,0.0448133333333334,0.0,0.2188,-1.0156,0.01564,0.0,0.2188,-1.0313,0.03134,0.0,0.2031,-0.9844,0.03854,0.0
0.0,0.2031,-1.0313,0.0250666666666667,0.0,0.2188,-1.0,0.0292133333333334,0.0156,0.2031,-1.0313,0.0333866666666667,0.0,0.2031,-1.0156,0.0093666666666666,0.0,0.2188,-1.0,0.0292133333333334,0.0,0.2031,-1.0156,0.0093666666666666,0.0,0.1875,-1.0156,0.0249666666666666,0.0,0.2031,-1.0313,0.0250666666666667,0.0,0.2031,-1.0,0.0229400000000001,0.0156,0.2031,-1.0313,0.0333866666666667,0.0
0.0,0.2031,-1.0,0.0229400000000001,0.0156,0.2031,-1.0156,0.0176866666666666,0.0156,0.2031,-1.0156,0.0176866666666666,0.0156,0.2031,-1.0313,0.0333866666666667,0.0,0.2031,-1.0156,0.0093666666666666,0.0,0.2188,-1.0313,0.03134,0.0,0.2188,-1.0,0.0292133333333334,0.0,0.2188,-1.0313,0.03134,0.0156,0.2188,-1.0156,0.02396,0.0,0.2031,-1.0,0.0229400000000001,0.0
0.0,0.2188,-1.0,0.029716666666667,0.0,0.2031,-1.0,0.0307633333333336,0.0156,0.2188,-1.0313,0.0318366666666665,0.0156,0.2188,-1.0156,0.0161366666666664,0.0156,0.2188,-1.0,0.029716666666667,0.0,0.2188,-1.0,0.029716666666667,0.0,0.2031,-1.0,0.0307633333333336,0.0,0.2031,-1.0313,0.0328833333333331,0.0,0.2031,-1.0,0.0307633333333336,0.0,0.2031,-1.0156,0.0171833333333331,3.0
0.0,0.2188,-1.0313,0.0318366666666665,0.0,0.2031,-1.0,0.0307633333333336,0.0,0.2188,-1.0156,0.0161366666666664,0.0156,0.2188,-0.9844,0.045316666666667,0.0156,0.2188,-1.0156,0.0161366666666664,0.0,0.2188,-1.0156,0.0161366666666664,0.0156,0.2188,-1.0156,0.0161366666666664,0.0156,0.2188,-1.0313,0.0318366666666665,0.0156,0.2188,-1.0156,0.0161366666666664,0.0156,0.2188,-1.0313,0.0318366666666665,3.0
0.0,0.2031,-1.0,0.0307633333333336,0.0,0.2188,-1.0313,0.0318366666666665,0.0156,0.2031,-1.0313,0.0328833333333331,0.0156,0.2031,-1.0313,0.0328833333333331,0.0156,0.2031,-1.0,0.0307633333333336,0.0156,0.2031,-1.0156,0.017183333333333,0.0156,0.2031,-1.0156,0.017183333333333,0.0,0.2031,-1.0313,0.0328833333333331,0.0156,0.2031,-1.0156,0.017183333333333,0.0,0.2188,-1.0156,0.0161366666666664,3.0
0.0,0.2188,-1.0156,0.0417366666666667,0.0,0.2031,-1.0,0.0416366666666668,0.0156,0.2031,-0.9844,0.0436966666666667,0.0,0.2031,-1.0156,0.0260366666666667,0.0156,0.2188,-1.0156,0.0281966666666667,0.0156,0.2031,-1.0,0.0280966666666668,0.0,0.2188,-1.0,0.0573366666666668,0.0156,0.2031,-1.0156,0.0124966666666667,0.0,0.2031,-1.0469,0.0531166666666665,0.0156,0.2031,-1.0156,0.0124966666666667,3.0
0.0156,0.2031,-1.0313,0.0239766666666666,0.0156,0.2031,-1.0156,0.0124966666666667,0.0156,0.1875,-1.0156,0.0093833333333334,0.0156,0.2031,-0.9844,0.0436966666666667,0.0156,0.1875,-1.0,0.0249833333333335,0.0156,0.1875,-1.0156,0.0093833333333334,0.0,0.2031,-0.9844,0.0572366666666667,0.0156,0.2031,-0.9844,0.0436966666666667,0.0156,0.2031,-1.0313,0.0239766666666666,0.0,0.2031,-1.0313,0.0375166666666666,3.0
0.0156,0.1875,-1.0313,0.0208633333333333,0.0,0.1875,-1.0156,0.0229233333333334,0.0156,0.1875,-1.0156,0.0093833333333334,0.0,0.2031,-1.0156,0.0260366666666667,0.0156,0.1875,-1.0156,0.0093833333333334,0.0156,0.1875,-1.0156,0.0093833333333334,0.0625,0.1563,-1.0313,0.0989633333333334,0.0313,0.1406,-1.0156,0.0719833333333334,0.0156,0.1719,-1.0469,0.0520633333333332,0.0625,0.1406,-1.125,0.208363333333333,3.0
-0.0156,0.0781,-1.0313,0.0296933333333336,-0.0781,0.0938,-1.0781,0.116113333333333,-0.0469,0.4219,-1.6406,0.975513333333333,-0.0469,0.3594,-0.9531,0.41936,-0.0781,0.2031,-1.0156,0.23176,-0.0938,0.125,-1.0313,0.15366,-0.0938,0.1094,-1.0313,0.13806,-0.0781,0.0938,-1.0156,0.12246,-0.0781,0.0781,-1.0313,0.0921933333333336,-0.0625,0.0625,-1.0313,0.0921933333333336,3.0
-0.0313,0.0781,-1.0156,0.0610933333333337,-0.0313,0.0625,-1.0313,0.0609933333333336,-0.0156,0.0469,-1.0313,0.0608933333333336,-0.0156,0.0469,-1.0313,0.0608933333333336,0.0156,0.0469,-1.0313,0.071286666666667,0.0156,0.0313,-1.0469,0.0712866666666671,0.0313,0.0469,-1.0313,0.086986666666667,0.0313,0.0313,-1.0313,0.102586666666667,0.0313,0.0156,-1.0156,0.133986666666667,0.0313,0.0156,-1.0156,0.133986666666667,3.0
0.0469,0.0156,-1.0469,0.118286666666667,0.0469,0.0313,-1.0313,0.118186666666667,0.0469,0.0313,-1.0156,0.133886666666667,0.0469,0.0313,-1.0469,0.102586666666667,0.0469,0.0469,-1.0313,0.102586666666667,0.0469,0.0313,-1.0469,0.102586666666667,0.0469,0.0313,-1.0313,0.118186666666667,0.0469,0.0313,-1.0313,0.118186666666667,0.0313,0.0313,-1.0469,0.0869866666666671,0.0469,0.0313,-1.0313,0.118186666666667,3.0
0.0,0.0313,-1.0313,0.019316666666667,0.0,0.0156,-1.0313,0.0057233333333336,0.0,0.0156,-1.0313,0.0057233333333336,0.0,0.0156,-1.0313,0.0057233333333336,0.0,0.0156,-1.0313,0.0057233333333336,-0.0156,0.0156,-1.0469,0.0275833333333329,-0.0156,0.0156,-1.0469,0.0275833333333329,0.0,0.0313,-1.0469,0.0297366666666662,0.0,0.0156,-1.0313,0.0057233333333336,0.0,0.0156,-1.0313,0.0057233333333336,0.0
0.0,0.0156,-1.0313,0.0057233333333336,0.0,0.0156,-1.0469,0.0161433333333329,0.0,0.0156,-1.0313,0.0057233333333336,0.0,0.0156,-1.0313,0.0057233333333336,0.0,0.0156,-1.0313,0.0057233333333336,0.0,0.0,-1.0469,0.0317433333333329,0.0,0.0156,-1.0313,0.0057233333333336,0.0,0.0156,-1.0156,0.0214233333333337,0.0,0.0156,-1.0156,0.0214233333333337,-0.0156,0.0156,-1.0313,0.0171633333333336,0.0
0.0,0.0156,-1.0469,0.0161433333333329,0.0,0.0156,-1.0469,0.0161433333333329,-0.0156,0.0156,-1.0313,0.0171633333333336,0.0,0.0313,-1.0313,0.019316666666667,0.0,0.0156,-1.0313,0.0057233333333336,0.0,0.0156,-1.0469,0.0161433333333329,0.0,0.0313,-1.0313,0.019316666666667,0.0,0.0156,-1.0313,0.0057233333333336,0.0,0.0156,-1.0156,0.0214233333333337,0.0,0.0,-1.0313,0.0213233333333337,0.0
0.0,0.0156,-1.0313,0.0062999999999995,0.0,0.0156,-1.0469,0.0218999999999994,0.0,0.0156,-1.0313,0.0062999999999995,0.0,0.0156,-1.0156,0.0209133333333338,0.0,0.0156,-1.0156,0.0209133333333338,0.0,0.0156,-1.0313,0.0062999999999995,0.0,0.0156,-1.0313,0.0062999999999995,0.0,0.0156,-1.0469,0.0218999999999994,0.0,0.0156,-1.0156,0.0209133333333338,0.0,0.0156,-1.0313,0.0062999999999995,0.0
0.0,0.0156,-1.0156,0.0209133333333338,0.0,0.0313,-1.0313,0.0115266666666662,0.0,0.0313,-1.0313,0.0115266666666662,0.0,0.0313,-1.0469,0.0271266666666661,0.0,0.0313,-1.0156,0.0261400000000005,0.0,0.0313,-1.0313,0.0115266666666662,0.0,0.0313,-1.0313,0.0115266666666662,0.0,0.0313,-1.0313,0.0115266666666662,0.0,0.0313,-1.0156,0.0261400000000005,0.0,0.0313,-1.0313,0.0115266666666662,0.0
0.0,0.0313,-1.0469,0.0271266666666661,0.0,0.0156,-1.0313,0.0062999999999995,0.0,0.0156,-1.0313,0.0062999999999995,0.0,0.0156,-1.0313,0.0062999999999995,-0.0156,0.0156,-1.0313,0.0208599999999996,0.0,0.0,-1.0313,0.0218999999999996,0.0,0.0156,-1.0469,0.0218999999999994,0.0,0.0156,-1.0156,0.0209133333333338,0.0,0.0313,-1.0469,0.0271266666666661,0.0,0.0156,-1.0313,0.0062999999999995,0.0
0.0,0.0,-1.0313,0.0187100000000004,0.0,0.0156,-1.0156,0.0229633333333338,0.0,0.0156,-1.0313,0.0072633333333337,0.0,0.0,-1.0469,0.0280966666666661,0.0,0.0156,-1.0625,0.0322499999999995,0.0,0.0,-1.0469,0.0280966666666661,0.0,0.0156,-1.0313,0.0072633333333337,0.0,0.0156,-1.0313,0.0072633333333337,0.0,0.0156,-1.0469,0.0166499999999995,0.0,0.0156,-1.0313,0.0072633333333337,0.0
0.0,0.0156,-1.0313,0.0072633333333337,0.0,0.0,-1.0313,0.0187100000000004,0.0,0.0,-1.0313,0.0187100000000004,0.0,0.0156,-1.0156,0.0229633333333338,0.0,0.0156,-1.0313,0.0072633333333337,0.0,0.0156,-1.0469,0.0166499999999995,0.0,0.0156,-1.0625,0.0322499999999995,-0.0156,0.0313,-1.0313,0.0344033333333337,-0.0156,0.0156,-1.0469,0.0280899999999995,0.0,0.0156,-1.0156,0.0229633333333338,0.0
0.0,0.0156,-1.0313,0.0072633333333337,-0.0156,0.0156,-1.0313,0.0187033333333337,0.0,0.0156,-1.0313,0.0072633333333337,-0.0156,0.0156,-1.0469,0.0280899999999995,0.0,0.0156,-1.0313,0.0072633333333337,0.0,0.0156,-1.0156,0.0229633333333338,0.0,0.0156,-1.0313,0.0072633333333337,0.0,0.0156,-1.0313,0.0072633333333337,0.0,0.0156,-1.0313,0.0072633333333337,0.0,0.0156,-1.0313,0.0072633333333337,0.0
0.0,0.0313,-1.0469,0.029223333333333,0.0,0.0156,-1.0313,0.0103966666666668,0.0,0.0156,-1.0469,0.0187566666666663,0.0,0.0156,-1.0313,0.0103966666666668,-0.0156,0.0156,-1.0313,0.0176766666666668,0.0,0.0313,-1.0156,0.0365633333333336,0.0,0.0156,-1.0469,0.0187566666666663,-0.0156,0.0156,-1.0313,0.0176766666666668,0.0,0.0156,-1.0625,0.0343566666666664,0.0,0.0156,-1.0469,0.0187566666666663,0.0
-0.0156,0.0156,-1.0313,0.0176766666666668,0.0,0.0156,-1.0469,0.0187566666666663,-0.0156,0.0156,-1.0313,0.0176766666666668,-0.0156,0.0156,-1.0313,0.0176766666666668,-0.0156,0.0156,-1.0156,0.0333766666666669,-0.0156,0.0156,-1.0313,0.0176766666666668,0.0,0.0313,-1.0313,0.0208633333333335,0.0,0.0313,-1.0313,0.0208633333333335,0.0,0.0156,-1.0156,0.0260966666666669,0.0,0.0156,-1.0156,0.0260966666666669,0.0
0.0,0.0156,-1.0469,0.0187566666666663,0.0,0.0156,-1.0156,0.0260966666666669,0.0,0.0156,-1.0313,0.0103966666666668,0.0,0.0313,-1.0469,0.029223333333333,0.0,0.0156,-1.0469,0.0187566666666663,0.0,0.0156,-1.0156,0.0260966666666669,0.0,0.0156,-1.0469,0.0187566666666663,0.0,0.0156,-1.0313,0.0103966666666668,0.0,0.0156,-1.0469,0.0187566666666663,-0.0156,0.0156,-1.0469,0.0260366666666663,0.0
0.0,0.0156,-1.0156,0.0250566666666669,0.0,0.0156,-1.0313,0.0125499999999998,-0.0156,0.0156,-1.0156,0.0333766666666669,-0.0156,0.0156,-1.0313,0.0208699999999998,0.0,0.0156,-1.0313,0.0125499999999998,0.0,0.0156,-1.0156,0.0250566666666669,0.0,0.0156,-1.0469,0.0281499999999996,-0.0156,0.0156,-1.0469,0.0364699999999996,-0.0156,0.0156,-1.0469,0.0364699999999996,0.0,0.0156,-1.0313,0.0125499999999998,0.0
-0.0156,0.0156,-1.0156,0.0333766666666669,0.0,0.0156,-1.0156,0.0250566666666669,0.0,0.0313,-1.0156,0.0261300000000003,0.0,0.0469,-1.0156,0.0417300000000003,0.0,0.0469,-1.0469,0.044823333333333,0.0,0.0469,-1.0313,0.0292233333333331,0.0,0.0469,-1.0313,0.0292233333333331,0.0,0.0313,-1.0313,0.0136233333333332,0.0,0.0313,-1.0469,0.029223333333333,0.0,0.0313,-1.0156,0.0261300000000003,0.0
-0.0156,0.0313,-1.0469,0.037543333333333,0.0,0.0313,-1.0313,0.0136233333333332,0.0,0.0156,-1.0313,0.0125499999999998,0.0,0.0156,-1.0625,0.0437499999999997,0.0,0.0156,-1.0156,0.0250566666666669,0.0,0.0156,-1.0313,0.0125499999999998,0.0,0.0156,-1.0156,0.0250566666666669,0.0,0.0156,-1.0156,0.0250566666666669,-0.0156,0.0156,-1.0313,0.0208699999999998,0.0,0.0156,-1.0313,0.0125499999999998,0.0
0.0,0.0156,-1.0156,0.0261033333333336,0.0,0.0156,-1.0313,0.0104033333333336,0.0,0.0156,-1.0469,0.0208433333333329,0.0,0.0156,-1.0469,0.0208433333333329,-0.0156,0.0313,-1.0469,0.0364966666666663,-0.0156,0.0313,-1.0625,0.0520966666666663,0.0,0.0313,-1.0469,0.0292166666666663,0.0,0.0313,-1.0469,0.0292166666666663,0.0,0.0156,-1.0313,0.0104033333333336,0.0,0.0156,-1.0313,0.0104033333333336,0.0
0.0,0.0156,-1.0469,0.0208433333333329,0.0,0.0156,-1.0156,0.0261033333333336,-0.0156,0.0156,-1.0469,0.0281233333333329,0.0,0.0156,-1.0313,0.0104033333333336,0.0,0.0156,-1.0313,0.0104033333333336,0.0,0.0156,-1.0313,0.0104033333333336,-0.0156,0.0156,-1.0469,0.0281233333333329,-0.0156,0.0156,-1.0156,0.0333833333333336,-0.0156,0.0156,-1.0313,0.0176833333333336,0.0,0.0156,-1.0313,0.0104033333333336,0.0
-0.0156,0.0313,-1.0313,0.0260566666666669,-0.0156,0.0156,-1.0469,0.0281233333333329,0.0,0.0156,-1.0156,0.0261033333333336,0.0,0.0313,-1.0156,0.034476666666667,0.0,0.0156,-1.0313,0.0104033333333336,0.0,0.0156,-1.0156,0.0261033333333336,0.0,0.0156,-1.0313,0.0104033333333336,0.0,0.0156,-1.0313,0.0104033333333336,0.0,0.0313,-1.0313,0.0187766666666669,0.0,0.0156,-1.0313,0.0104033333333336,0.0
-0.0156,0.0313,-1.0313,0.0188133333333335,-0.0156,0.0156,-1.0156,0.0209133333333335,-0.0156,0.0156,-1.0469,0.0177199999999997,-0.0156,0.0156,-1.0313,0.0052133333333334,-0.0156,0.0156,-1.0313,0.0052133333333334,-0.0156,0.0156,-1.0313,0.0052133333333334,-0.0313,0.0156,-1.0313,0.0156800000000002,-0.0156,0.0156,-1.0313,0.0052133333333334,-0.0156,0.0,-1.0313,0.0208133333333335,-0.0313,0.0156,-1.0469,0.0281866666666664,0.0
-0.0156,0.0156,-1.0313,0.0052133333333334,-0.0156,0.0156,-1.0313,0.0052133333333334,-0.0156,0.0156,-1.0313,0.0052133333333334,-0.0156,0.0313,-1.0313,0.0188133333333335,-0.0156,0.0313,-1.0313,0.0188133333333335,-0.0156,0.0156,-1.0469,0.0177199999999997,-0.0156,0.0156,-1.0469,0.0177199999999997,-0.0156,0.0156,-1.0469,0.0177199999999997,-0.0156,0.0156,-1.0313,0.0052133333333334,-0.0313,0.0156,-1.0313,0.0156800000000002,0.0
-0.0313,0.0156,-1.0156,0.0313800000000002,-0.0156,0.0156,-1.0313,0.0052133333333334,-0.0156,0.0156,-1.0156,0.0209133333333335,-0.0313,0.0156,-1.0313,0.0156800000000002,-0.0156,0.0156,-1.0156,0.0209133333333335,-0.0156,0.0156,-1.0469,0.0177199999999997,-0.0156,0.0156,-1.0313,0.0052133333333334,-0.0156,0.0156,-1.0469,0.0177199999999997,-0.0156,0.0156,-1.0313,0.0052133333333334,-0.0156,0.0156,-1.0313,0.0052133333333334,0.0
-0.0313,0.0156,-1.0469,0.0339633333333329,-0.0156,0.0156,-1.0156,0.019336666666667,-0.0156,0.0156,-1.0469,0.0182633333333329,-0.0156,0.0,-1.0156,0.034936666666667,-0.0156,0.0,-1.0469,0.0338633333333329,-0.0156,0.0,-1.0313,0.019236666666667,0.0,0.0,-1.0469,0.0484299999999995,-0.0156,0.0156,-1.0469,0.0182633333333329,0.0,0.0,-1.0156,0.0495033333333337,-0.0156,0.0156,-1.0469,0.0182633333333329,0.0
-0.0156,0.0,-1.0313,0.019236666666667,-0.0156,0.0313,-1.0,0.0453700000000004,-0.0156,0.0313,-1.0156,0.0297700000000004,-0.0156,0.0313,-1.0156,0.0297700000000004,-0.0156,0.0313,-1.0469,0.0286966666666662,-0.0156,0.0156,-1.0313,0.0036366666666669,-0.0156,0.0313,-1.0469,0.0286966666666662,-0.0156,0.0313,-1.0156,0.0297700000000004,-0.0156,0.0313,-1.0156,0.0297700000000004,-0.0156,0.0313,-1.0313,0.0140700000000003,0.0
-0.0156,0.0469,-1.0156,0.0453700000000004,-0.0156,0.0313,-1.0469,0.0286966666666662,-0.0156,0.0156,-1.0469,0.0182633333333329,-0.0156,0.0156,-1.0313,0.0036366666666669,-0.0156,0.0156,-1.0469,0.0182633333333329,-0.0156,0.0156,-1.0156,0.019336666666667,-0.0156,0.0156,-1.0469,0.0182633333333329,-0.0156,0.0156,-1.0313,0.0036366666666669,-0.0156,0.0156,-1.0313,0.0036366666666669,-0.0156,0.0156,-1.0313,0.0036366666666669,0.0
-0.0156,0.0156,-1.0313,0.0078033333333338,-0.0156,0.0156,-1.0313,0.0078033333333338,-0.0156,0.0156,-1.0469,0.0161433333333327,-0.0156,0.0156,-1.0469,0.0161433333333327,-0.0156,0.0,-1.0313,0.0192433333333338,-0.0156,0.0156,-1.0156,0.0235033333333338,-0.0156,0.0156,-1.0313,0.0078033333333338,-0.0156,0.0156,-1.0313,0.0078033333333338,-0.0156,0.0156,-1.0313,0.0078033333333338,-0.0156,0.0156,-1.0469,0.0161433333333327,0.0
-0.0156,0.0156,-1.0313,0.0078033333333338,-0.0156,0.0156,-1.0313,0.0078033333333338,-0.0156,0.0156,-1.0625,0.0317433333333328,-0.0156,0.0156,-1.0313,0.0078033333333338,-0.0156,0.0156,-1.0313,0.0078033333333338,-0.0156,0.0156,-1.0313,0.0078033333333338,-0.0156,0.0156,-1.0156,0.0235033333333338,-0.0313,0.0156,-1.0469,0.027656666666666,-0.0313,0.0,-1.0313,0.0307566666666671,-0.0156,0.0156,-1.0313,0.0078033333333338,0.0
-0.0156,0.0,-1.0469,0.0275833333333327,-0.0156,0.0156,-1.0469,0.0161433333333327,-0.0156,0.0156,-1.0313,0.0078033333333338,-0.0313,0.0,-1.0469,0.039096666666666,-0.0313,0.0156,-1.0313,0.0193166666666671,-0.0156,0.0156,-1.0313,0.0078033333333338,-0.0156,0.0156,-1.0313,0.0078033333333338,-0.0156,0.0156,-1.0469,0.0161433333333327,-0.0156,0.0156,-1.0156,0.0235033333333338,-0.0156,0.0156,-1.0313,0.0078033333333338,0.0
-0.0156,0.0313,-1.0469,0.0334033333333328,-0.0156,0.0313,-1.0313,0.017803333333333,-0.0156,0.0156,-1.0313,0.0031699999999996,-0.0156,0.0156,-1.0313,0.0031699999999996,-0.0156,0.0156,-1.0313,0.0031699999999996,-0.0156,0.0156,-1.0313,0.0031699999999996,-0.0156,0.0156,-1.0313,0.0031699999999996,-0.0156,0.0156,-1.0156,0.0167366666666671,-0.0156,0.0,-1.0469,0.0343699999999995,-0.0156,0.0156,-1.0469,0.0187699999999995,0.0
